gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cell_line	p_adj	condition
COX20	1.25232361909121e-06	0.0737129066977749	0.898	0.769	0.0373530565866335	KASUMI2	0.000140519564875502	Expanded NK-treated
RAB8B	1.28191226568744e-06	0.0951125397830687	0.544	0.376	0.0382355971486594	KASUMI2	0.000143116808074261	Expanded NK-treated
MRPL28	1.29609056238622e-06	0.0672514661513664	0.702	0.506	0.0386584932042937	KASUMI2	0.000143976220122673	Expanded NK-treated
CRELD2	1.32447739409202e-06	0.0841425605347099	0.663	0.479	0.0395051872335828	KASUMI2	0.000146397583405684	Expanded NK-treated
SLC25A11	1.41773511198532e-06	0.0782039940554667	0.683	0.496	0.0422867851851862	KASUMI2	0.000155929806846425	Expanded NK-treated
COIL	1.52500464370049e-06	0.0833804120989655	0.491	0.317	0.0454863135076546	KASUMI2	0.000165513965181546	Expanded NK-treated
PELP1	1.52556406010259e-06	0.0746271764034538	0.501	0.313	0.04550299922068	KASUMI2	0.000165513965181546	Expanded NK-treated
DTX3L	1.52722522672805e-06	0.0863945276332119	0.429	0.27	0.0455525468376174	KASUMI2	0.000165513965181546	Expanded NK-treated
SELENOS	1.5487927176065e-06	0.0859052361265302	0.521	0.349	0.0461958403880491	KASUMI2	0.000167036542752736	Expanded NK-treated
MOB1A	1.55868664176467e-06	0.0694415374543125	0.817	0.65	0.0464909464639148	KASUMI2	0.000167291502995583	Expanded NK-treated
HPRT1	1.58013546136683e-06	0.0761519129818456	0.608	0.413	0.0471307004061884	KASUMI2	0.000168778218967245	Expanded NK-treated
ORMDL1	1.59158932313891e-06	0.0660971526832215	0.75	0.549	0.0474723347412643	KASUMI2	0.000169188229627642	Expanded NK-treated
PSMB3	1.60440584667521e-06	0.0749332672227314	0.953	0.884	0.0478546131887815	KASUMI2	0.000169738498550396	Expanded NK-treated
SSBP1	1.63811755954274e-06	0.0677734705655055	0.99	0.959	0.0488601324484812	KASUMI2	0.000172483686352422	Expanded NK-treated
LYSMD2	1.67905356291448e-06	0.0759789906663242	0.435	0.265	0.0500811306210502	KASUMI2	0.000175960061355052	Expanded NK-treated
RPL36AL	1.69490883748371e-06	0.0598764826361249	0.989	0.966	0.0505540458956267	KASUMI2	0.000176787744799886	Expanded NK-treated
PCBP1	1.71840066072174e-06	0.0684523316451065	0.944	0.852	0.0512547365073473	KASUMI2	0.000178400502239509	Expanded NK-treated
FBXW5	1.94020424378635e-06	0.0711504472920742	0.434	0.26	0.0578704719794154	KASUMI2	0.00019980378532954	Expanded NK-treated
POLR3D	1.94254929248687e-06	0.0828179251546505	0.46	0.286	0.0579404177470058	KASUMI2	0.00019980378532954	Expanded NK-treated
CDC26	1.9806955386455e-06	0.0714906990177739	0.576	0.382	0.0590782058311793	KASUMI2	0.0002027885381663	Expanded NK-treated
SRP19	2.05264464654032e-06	0.0572720636825947	0.816	0.635	0.061224231872358	KASUMI2	0.000209190853725625	Expanded NK-treated
SP110	2.13392093858582e-06	0.07654309525251	0.364	0.21	0.0636484598351993	KASUMI2	0.000216480920057357	Expanded NK-treated
SNRPE	2.17801062140029e-06	0.0749652437726849	0.996	0.987	0.0649635228045064	KASUMI2	0.000219949372616592	Expanded NK-treated
DRAP1	2.21521084708725e-06	0.0684927234653152	0.952	0.881	0.0660730939360715	KASUMI2	0.000222693843392477	Expanded NK-treated
LYZ	2.27965296464845e-06	0.0685397871617707	0.643	0.433	0.0679952089765693	KASUMI2	0.00022813986448466	Expanded NK-treated
OAS2	2.4423488279805e-06	0.0606933136703228	0.181	0.085	0.0728479384921744	KASUMI2	0.00024296066340003	Expanded NK-treated
NOL7	2.44961914757198e-06	0.0516719382807129	0.938	0.821	0.0730647903146295	KASUMI2	0.00024296066340003	Expanded NK-treated
TBX21	2.47064491497728e-06	0.0178302150619451	0.018	0.002	0.0736919258790273	KASUMI2	0.00024395696922689	Expanded NK-treated
KCTD5	2.56319544066175e-06	0.0598997020257937	0.235	0.113	0.076452430408618	KASUMI2	0.000251975721704346	Expanded NK-treated
SNX6	2.62778567044601e-06	0.0621357045882895	0.865	0.7	0.078378963192393	KASUMI2	0.000257187287402198	Expanded NK-treated
MPHOSPH10	2.69501240610962e-06	0.0553307712721267	0.757	0.561	0.0803841350370316	KASUMI2	0.00026261004660762	Expanded NK-treated
LTA	2.72215290593893e-06	0.0560461608853283	0.142	0.058	0.0811936547254404	KASUMI2	0.000264096380398451	Expanded NK-treated
COA3	2.7830273746789e-06	0.0755582765788875	0.536	0.357	0.0830093575045476	KASUMI2	0.000268828344274962	Expanded NK-treated
RPL13A	2.82542062437317e-06	0.0649547885700015	1	1	0.0842738209631785	KASUMI2	0.000271257451507778	Expanded NK-treated
PSMD3	2.8371454000316e-06	0.0696277198153438	0.662	0.467	0.0846235358467426	KASUMI2	0.000271257451507778	Expanded NK-treated
SLTM	2.84480290774238e-06	0.0741517423893003	0.861	0.725	0.0848519363292319	KASUMI2	0.000271257451507778	Expanded NK-treated
SELENOT	2.88760275749388e-06	0.0639258688578767	0.743	0.56	0.0861285274477699	KASUMI2	0.000272040190035794	Expanded NK-treated
FCGR3A	2.89526775142727e-06	0.0111003649801234	0.011	0	0.0863571512218213	KASUMI2	0.000272040190035794	Expanded NK-treated
ERH	2.90492105610868e-06	0.0744818607791891	0.969	0.908	0.0866450803405535	KASUMI2	0.000272040190035794	Expanded NK-treated
CCT7	2.90652784146935e-06	0.072539515528135	0.919	0.804	0.0866930059275063	KASUMI2	0.000272040190035794	Expanded NK-treated
PNP	2.92152996215036e-06	0.0936674491776495	0.938	0.858	0.0871404741810588	KASUMI2	0.000272040190035794	Expanded NK-treated
SRSF10	2.92647996662712e-06	0.0802733019343154	0.893	0.775	0.0872881179645873	KASUMI2	0.000272040190035794	Expanded NK-treated
NDUFAF3	2.98667164688999e-06	0.0658269605437067	0.913	0.79	0.0890834552117878	KASUMI2	0.000276478683245646	Expanded NK-treated
SPCS2	3.05345448307888e-06	0.0841667764856815	0.902	0.802	0.0910753868667938	KASUMI2	0.000281487959545907	Expanded NK-treated
DDB2	3.13859194700455e-06	0.0785370038621992	0.34	0.201	0.0936147820033046	KASUMI2	0.000288140897878512	Expanded NK-treated
COMMD6	3.25203502740519e-06	0.0639565463998075	0.93	0.836	0.0969984487624147	KASUMI2	0.000296361860978215	Expanded NK-treated
ITGA1	3.25481811579801e-06	0.0171136512545331	0.02	0.002	0.0970814599399072	KASUMI2	0.000296361860978215	Expanded NK-treated
HIST1H2AL	3.59118038820133e-06	0.107177466186624	0.36	0.238	0.107114137438881	KASUMI2	0.000325654100753751	Expanded NK-treated
BAZ2A	3.639009172046e-06	0.0759713690940739	0.385	0.232	0.108540726574616	KASUMI2	0.000328649864940431	Expanded NK-treated
CLIC3	3.67096299273719e-06	0.0136030995817009	0.013	0	0.109493813184372	KASUMI2	0.000330193460767782	Expanded NK-treated
ZC3H13	3.71448428198223e-06	0.0712810892706592	0.78	0.604	0.110791922678684	KASUMI2	0.000332760876180642	Expanded NK-treated
SRSF4	3.76938760493886e-06	0.0747540663417268	0.762	0.595	0.112429524092511	KASUMI2	0.000335487203358984	Expanded NK-treated
TOP1	3.77511819056335e-06	0.0632685239656103	0.968	0.903	0.112600450269933	KASUMI2	0.000335487203358984	Expanded NK-treated
SUGT1	3.79105149021563e-06	0.0749485409239393	0.696	0.516	0.113075692798662	KASUMI2	0.000335560920151875	Expanded NK-treated
PSMA7	4.124354242522e-06	0.073745783810899	0.997	0.989	0.123017113991704	KASUMI2	0.0003636141992306	Expanded NK-treated
RPS19BP1	4.16506417752727e-06	0.061389497745914	0.874	0.728	0.124231369223106	KASUMI2	0.000365751900522226	Expanded NK-treated
PAWR	4.18777505848086e-06	0.0829007764008963	0.687	0.517	0.124908766669309	KASUMI2	0.000366298419190037	Expanded NK-treated
EIF5	4.4162854209659e-06	0.0600987540225704	0.911	0.781	0.13172454525115	KASUMI2	0.000384771032147448	Expanded NK-treated
TRDC	4.60133938399495e-06	0.0268991132122587	0.031	0.007	0.137244149806417	KASUMI2	0.00039932795739928	Expanded NK-treated
ATP5MD	4.71837509166615e-06	0.054362784899777	0.976	0.92	0.140734973859126	KASUMI2	0.000407891593041038	Expanded NK-treated
PABPN1	4.88000759392082e-06	0.0636369513333618	0.751	0.562	0.145555986503876	KASUMI2	0.000417839803616539	Expanded NK-treated
GTF2B	4.88352645227451e-06	0.0700553805138935	0.482	0.298	0.145660943491992	KASUMI2	0.000417839803616539	Expanded NK-treated
MAGOH	4.88987482289688e-06	0.0706365586098008	0.856	0.711	0.145850296342545	KASUMI2	0.000417839803616539	Expanded NK-treated
PRDX6	5.07277891706308e-06	0.0512783825470622	0.955	0.862	0.15130577675924	KASUMI2	0.000431808157855902	Expanded NK-treated
NUDT21	5.20204593455456e-06	0.0711624926247204	0.581	0.39	0.155161424089959	KASUMI2	0.000439982128760995	Expanded NK-treated
YTHDF2	5.20841247081702e-06	0.0630617920654371	0.63	0.44	0.155351318767059	KASUMI2	0.000439982128760995	Expanded NK-treated
CARS2	5.29030971695519e-06	0.0619056494119759	0.55	0.365	0.157794067927622	KASUMI2	0.000445207617354521	Expanded NK-treated
ARHGDIA	5.3198880961435e-06	0.0684569304505753	0.827	0.67	0.158676302243672	KASUMI2	0.000446007372951019	Expanded NK-treated
TGFBRAP1	5.36164782227055e-06	0.0554112616693214	0.168	0.077	0.159921869594864	KASUMI2	0.000447818532584153	Expanded NK-treated
ATP5MC3	5.42858834079437e-06	0.072345719229312	0.993	0.979	0.161918504440874	KASUMI2	0.000451711412612092	Expanded NK-treated
LAT2	5.50574952480866e-06	0.0709939988714385	0.95	0.851	0.164219991076468	KASUMI2	0.000456422526838336	Expanded NK-treated
TIGAR	5.54215552115161e-06	0.0633311827062376	0.277	0.149	0.165305872729389	KASUMI2	0.000457732599306414	Expanded NK-treated
ALYREF	5.62026036586716e-06	0.0776136985331115	0.765	0.607	0.16763550593272	KASUMI2	0.000462464164994336	Expanded NK-treated
CD163L1	5.72581052564456e-06	0.0803407211811467	0.28	0.165	0.1707837505484	KASUMI2	0.000469410820842233	Expanded NK-treated
S100A4	5.80090689986811e-06	-0.210149061923503	0.48	0.459	0.173023650102366	KASUMI2	0.000473818928655771	Expanded NK-treated
ITPA	5.9077071669443e-06	0.0564524867008301	0.717	0.52	0.176209181668448	KASUMI2	0.000480774835633705	Expanded NK-treated
MRPL27	5.95446256090571e-06	0.0772204105664918	0.675	0.499	0.177603754804135	KASUMI2	0.000482211631268904	Expanded NK-treated
ATP6V1G1	6.00116634695073e-06	0.0553949957576978	0.965	0.881	0.178996788630499	KASUMI2	0.000482211631268904	Expanded NK-treated
CDK11B	6.00583831720573e-06	0.0650987645912396	0.394	0.232	0.179136139487295	KASUMI2	0.000482211631268904	Expanded NK-treated
NIP7	6.02388344798259e-06	0.0717892957262656	0.658	0.483	0.179674371602977	KASUMI2	0.000482211631268904	Expanded NK-treated
EIF3I	6.0338854702595e-06	0.0608704743650419	0.912	0.788	0.17997270192143	KASUMI2	0.000482211631268904	Expanded NK-treated
TOMM6	6.11821230041293e-06	0.0677471726226364	0.976	0.925	0.182487918284416	KASUMI2	0.000487198289169441	Expanded NK-treated
RAE1	6.31768901109499e-06	0.0720270367388602	0.408	0.251	0.18843771013393	KASUMI2	0.000501286059855348	Expanded NK-treated
CHSY1	6.46335560903212e-06	0.0572943836289712	0.254	0.127	0.192782507750601	KASUMI2	0.000511019115892764	Expanded NK-treated
SAP18	6.5378894516038e-06	0.0631889165518182	0.956	0.885	0.195005628672986	KASUMI2	0.000515079042362701	Expanded NK-treated
MLEC	6.58984105577455e-06	0.0570492356219554	0.833	0.673	0.196555189170588	KASUMI2	0.000517337451364464	Expanded NK-treated
TRIM56	6.65038004276789e-06	0.0699518011458321	0.637	0.452	0.198360885535638	KASUMI2	0.000520251737359769	Expanded NK-treated
SERPINB6	6.79670467940157e-06	0.0788272465862266	0.488	0.325	0.202725310472511	KASUMI2	0.000529832939867595	Expanded NK-treated
PYCR1	6.95449448505208e-06	0.0783955019157592	0.492	0.317	0.207431707005648	KASUMI2	0.000540237776134273	Expanded NK-treated
RPL7L1	7.07111153677806e-06	0.0563836041683667	0.835	0.668	0.210910043807479	KASUMI2	0.000547382874608356	Expanded NK-treated
GZMH	7.12902164403094e-06	0.0109807166490598	0.01	0	0.212637328576511	KASUMI2	0.000549949562032762	Expanded NK-treated
UTRN	7.17416417567016e-06	0.0857639427103605	0.526	0.354	0.213983794867714	KASUMI2	0.000550829408642326	Expanded NK-treated
NANS	7.1900134359398e-06	0.0722141775349233	0.463	0.287	0.214456530753776	KASUMI2	0.000550829408642326	Expanded NK-treated
USP7	7.33011146350344e-06	0.0651771586103696	0.568	0.381	0.218635234621917	KASUMI2	0.000559632599259986	Expanded NK-treated
PITHD1	7.38843979641156e-06	0.0771289531017578	0.577	0.411	0.220374993807568	KASUMI2	0.000562153996427657	Expanded NK-treated
DAZAP2	7.46044802360746e-06	0.0732344134247446	0.598	0.41	0.22252278320014	KASUMI2	0.00056569547351702	Expanded NK-treated
TNFRSF14	7.50011170958706e-06	0.0574410510874437	0.161	0.076	0.223705831961853	KASUMI2	0.000566768645754747	Expanded NK-treated
CCDC85B	7.9147066361884e-06	0.0833721373870824	0.957	0.895	0.236071954837591	KASUMI2	0.00059607131300406	Expanded NK-treated
DNAJB12	7.94580501087636e-06	0.0604434480026758	0.296	0.16	0.236999526059409	KASUMI2	0.000596391722725135	Expanded NK-treated
KARS	8.34917175831161e-06	0.064665252903102	0.677	0.491	0.24903074603516	KASUMI2	0.000622977083746938	Expanded NK-treated
CHAF1A	8.35608637334418e-06	0.0799194692480932	0.488	0.323	0.249236988257737	KASUMI2	0.000622977083746938	Expanded NK-treated
ECI1	8.44134557147777e-06	0.0699618152967679	0.707	0.525	0.251780014360467	KASUMI2	0.000627228677463283	Expanded NK-treated
GNB1	8.57037688717275e-06	0.0469310996913102	0.814	0.638	0.255628631413702	KASUMI2	0.000634693544341056	Expanded NK-treated
PRELID1	8.73282511950499e-06	0.0463543823033814	0.97	0.906	0.260473974839475	KASUMI2	0.000644575334485191	Expanded NK-treated
SNX2	8.76308631043341e-06	0.0450862368618528	0.856	0.699	0.261376575381297	KASUMI2	0.000644667180658607	Expanded NK-treated
SOX4	9.06167199910646e-06	0.0730931952631919	0.989	0.959	0.270282490717348	KASUMI2	0.000664432893743063	Expanded NK-treated
NUFIP1	9.17649159893425e-06	0.0618313643311503	0.332	0.182	0.273707214921412	KASUMI2	0.000670593099645331	Expanded NK-treated
COG7	9.20605371525525e-06	0.0458889370716698	0.117	0.046	0.274588964164918	KASUMI2	0.000670593099645331	Expanded NK-treated
SNRPD3	9.40022223906621e-06	0.0543458694033421	0.856	0.716	0.280380428724628	KASUMI2	0.000682499142108935	Expanded NK-treated
TCIRG1	9.5058585351953e-06	0.0606544336177889	0.278	0.145	0.28353124252927	KASUMI2	0.00068792071360402	Expanded NK-treated
ZC2HC1C	9.72657373653987e-06	0.0201090407236113	0.021	0.003	0.290114514839775	KASUMI2	0.000701608080210086	Expanded NK-treated
SNRNP70	9.79071669133208e-06	0.058876072027346	0.849	0.697	0.292027706752362	KASUMI2	0.000703949361590048	Expanded NK-treated
EMC4	9.96293983155585e-06	0.0602465379493478	0.514	0.327	0.297164606355816	KASUMI2	0.000714021400766698	Expanded NK-treated
PSMC1	1.00719896756826e-05	0.0581714503207862	0.801	0.634	0.300417236056584	KASUMI2	0.000719515738342892	Expanded NK-treated
PBDC1	1.01210668790977e-05	0.0586165025839966	0.548	0.358	0.301881061802848	KASUMI2	0.00072070430401575	Expanded NK-treated
SQOR	1.03327124654891e-05	0.043647280293816	0.102	0.039	0.308193814708143	KASUMI2	0.000733390895597962	Expanded NK-treated
ZCCHC3	1.03652491883585e-05	0.0671544076379124	0.323	0.188	0.309164287541168	KASUMI2	0.000733390895597962	Expanded NK-treated
CAMTA1	1.05302847753557e-05	0.0610385430630832	0.692	0.503	0.314086803994534	KASUMI2	0.000742702656679611	Expanded NK-treated
IFIT3	1.06995563032784e-05	0.0528566403493582	0.168	0.079	0.319135665857884	KASUMI2	0.000752253298702329	Expanded NK-treated
FABP5	1.08203095404554e-05	0.0814147230914939	0.99	0.971	0.322737372663164	KASUMI2	0.00075834327148359	Expanded NK-treated
DHX37	1.08931881112005e-05	0.0624170844884275	0.229	0.122	0.324911121792777	KASUMI2	0.000759003261124823	Expanded NK-treated
RCAN1	1.0898052855868e-05	0.09895841833104	0.592	0.444	0.325056222531974	KASUMI2	0.000759003261124823	Expanded NK-treated
EFR3B	1.09601905012348e-05	0.00992800836666634	0.01	0	0.326909602080331	KASUMI2	0.000760945476143544	Expanded NK-treated
CHCHD2	1.11875182619651e-05	0.0567984990097128	0.988	0.957	0.333690107199634	KASUMI2	0.000774308701638875	Expanded NK-treated
HIPK2	1.14423048552415e-05	0.0697483170785465	0.434	0.269	0.341289626917288	KASUMI2	0.000789483499903416	Expanded NK-treated
RHEB	1.15619420140912e-05	0.0733988716649272	0.832	0.703	0.344858044454298	KASUMI2	0.000795268314944471	Expanded NK-treated
COX16	1.19677388315139e-05	0.0638019686335087	0.781	0.612	0.356961746127564	KASUMI2	0.000820639671665876	Expanded NK-treated
AC004687.1	1.21065804732166e-05	0.0680114404955703	0.858	0.719	0.361102975774633	KASUMI2	0.000827605841149089	Expanded NK-treated
RPL27A	1.22360979018424e-05	0.0514541963610213	1	1	0.364966092118252	KASUMI2	0.000833893825414821	Expanded NK-treated
SRRM2	1.2334958053703e-05	0.057658463862283	0.964	0.899	0.3679147938678	KASUMI2	0.000834785090668185	Expanded NK-treated
RPS27L	1.23561074501186e-05	0.134845743637948	0.891	0.787	0.368545616914687	KASUMI2	0.000834785090668185	Expanded NK-treated
LYAR	1.23618983134461e-05	0.0694716029044343	0.729	0.561	0.368718340995158	KASUMI2	0.000834785090668185	Expanded NK-treated
PLCG2	1.25825810221151e-05	0.09462934446599	0.73	0.559	0.375300644146626	KASUMI2	0.000847112735055546	Expanded NK-treated
SNRPB2	1.29937190380987e-05	0.0506059946648265	0.943	0.857	0.387563657749371	KASUMI2	0.000869627382526752	Expanded NK-treated
KIAA0040	1.29952869873917e-05	0.070709781634018	0.446	0.276	0.387610424972933	KASUMI2	0.000869627382526752	Expanded NK-treated
ZFP36L1	1.32675174483198e-05	0.0997050092794545	0.831	0.708	0.395730242931034	KASUMI2	0.000885178483931892	Expanded NK-treated
SLC39A9	1.33104928470469e-05	0.0525093260179827	0.163	0.076	0.397012070148869	KASUMI2	0.000885386884978568	Expanded NK-treated
DVL1	1.3378158831248e-05	0.0421415080929812	0.097	0.041	0.399030343459635	KASUMI2	0.000887231506727873	Expanded NK-treated
CHCHD3	1.34578983840227e-05	0.0633283649149055	0.79	0.615	0.401408735100244	KASUMI2	0.000889863477374498	Expanded NK-treated
NUB1	1.35528003924907e-05	0.0545984499290696	0.744	0.563	0.40423937730682	KASUMI2	0.0008920244535989	Expanded NK-treated
CASP4	1.35708810962969e-05	0.063596021780063	0.441	0.268	0.404778670459248	KASUMI2	0.0008920244535989	Expanded NK-treated
IFRD2	1.36956726078615e-05	0.0577212923568182	0.642	0.443	0.408500826874686	KASUMI2	0.000897571558492212	Expanded NK-treated
LAMTOR1	1.37569176365931e-05	0.0653818127368162	0.676	0.495	0.410327582346662	KASUMI2	0.000898933644506437	Expanded NK-treated
PPM1G	1.39198625087126e-05	0.0608546362835014	0.934	0.836	0.415187739047372	KASUMI2	0.000906371692687866	Expanded NK-treated
TIGIT	1.39798828273164e-05	0.0147886683252783	0.014	0.001	0.416977965090365	KASUMI2	0.000906371692687866	Expanded NK-treated
BRD7	1.39931354634711e-05	0.0666740879165009	0.773	0.61	0.417373251468953	KASUMI2	0.000906371692687866	Expanded NK-treated
PDE4A	1.41959144728255e-05	0.0592276511813727	0.197	0.102	0.423421540980965	KASUMI2	0.000914751567774013	Expanded NK-treated
CCT2	1.42203215756315e-05	0.0733104451988198	0.958	0.889	0.42414953163636	KASUMI2	0.000914751567774013	Expanded NK-treated
KRCC1	1.42460297272273e-05	0.0673774744033341	0.323	0.187	0.424916328674008	KASUMI2	0.000914751567774013	Expanded NK-treated
ARL1	1.42917861617959e-05	0.0570262408151077	0.361	0.205	0.426281105847886	KASUMI2	0.000915044994687663	Expanded NK-treated
PLIN2	1.43550827498478e-05	0.0697668509747269	0.646	0.47	0.428169053179711	KASUMI2	0.000916456532911981	Expanded NK-treated
JUNB	1.45596056574517e-05	0.0618365807473774	0.274	0.152	0.434269357944812	KASUMI2	0.000926850312010329	Expanded NK-treated
YY1	1.46583866115949e-05	0.0523182176333452	0.89	0.754	0.437215697464042	KASUMI2	0.000928022584964573	Expanded NK-treated
MRTO4	1.46615621966316e-05	0.0626054009773469	0.777	0.599	0.437310415638932	KASUMI2	0.000928022584964573	Expanded NK-treated
MAPRE2	1.47268784638092e-05	0.0705938252596786	0.384	0.232	0.439258603940036	KASUMI2	0.000929508689859227	Expanded NK-treated
POLR2G	1.48759915665872e-05	0.0553997978888166	0.814	0.645	0.443706200456597	KASUMI2	0.000933473813705891	Expanded NK-treated
ALDH9A1	1.49108523447025e-05	0.0683547121116491	0.591	0.417	0.444745992885442	KASUMI2	0.000933473813705891	Expanded NK-treated
NCOR1	1.49157493750547e-05	0.0546948905709257	0.791	0.615	0.444892056609758	KASUMI2	0.000933473813705891	Expanded NK-treated
ERP44	1.50557189651607e-05	0.0623654779929964	0.451	0.284	0.449066929573849	KASUMI2	0.000939371442944657	Expanded NK-treated
PCBP3	1.50945494500267e-05	0.0236324064452566	0.03	0.007	0.450225126445946	KASUMI2	0.000939371442944657	Expanded NK-treated
THOC2	1.52737898436275e-05	0.0664837882927494	0.779	0.624	0.455571329665876	KASUMI2	0.000947870918871149	Expanded NK-treated
RNASEH2C	1.5357210208679e-05	0.0530788607415502	0.854	0.71	0.458059508894269	KASUMI2	0.000950393145421231	Expanded NK-treated
