gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cell_line	p_adj	condition
PRICKLE2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC121493.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
MAGI1-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC104633.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC00870	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC112219.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC104435.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC097369.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
PDZRN3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC068756.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02050	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC023503.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC117464.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
VGLL3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC00879	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC109782.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
EPHA6	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC110491.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC110491.3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
GABRR3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC117473.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
OR5H6	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
OR5H2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
OR5K4	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
OR5K3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
OR5K1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC107029.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC131237.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC079382.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC00636	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC00635	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
MORC1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
DPPA4	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01205	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC092916.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
TAGLN3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02042	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
CD200R1L-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
CD200R1L	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC092896.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC026341.3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
GAP43	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC092468.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LSAMP-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC092691.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02024	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC068633.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
IGSF11	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
ARHGAP31-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC073352.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
PLA1A	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
MAATS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC063952.4	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
SEMA5B	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC092902.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC092902.6	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
ALG1L	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC079848.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC116424.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
CPNE4	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
NPHP3-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC022296.4	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AMOTL2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
KY	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC092969.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
IL20RB-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC016252.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01391	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
FOXL2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
FOXL2NB	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
PRR23A	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
PISRT1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC024933.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
PAQR9	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC131210.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC107021.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LNCSRLR	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC092957.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
ZIC1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC093001.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
ANKUB1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC018545.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
ERICH6	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
CLRN1-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02006	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC00880	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02029	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
VEPH1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
SLC66A1L	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC079943.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
IQCJ-SCHIP1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
IQCJ	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
ARL14	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01192	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC079910.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01322	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01326	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
ZBBX	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC124893.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
MECOM	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LRRC31	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
SLC7A14-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC092919.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC055714.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
SPATA16	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
TBL1XR1-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC00501	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC117465.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC117453.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
KCNMB2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01014	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC125618.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC108734.4	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC068308.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
ABCC5-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
IGF2BP2-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02052	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AHSG	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
HRG	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
KNG1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
ADIPOQ-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
MASP1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LPP-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
TPRG1-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
TP63	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
CLDN16	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
TMEM207	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
OSTN	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
PYDC2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
FGF12	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02026	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC080129.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02036	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02037	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC108676.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC046143.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
APOD	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01983	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC00885	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
SMCO1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC128709.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC079140.6	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC107464.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC139887.3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
CFAP99	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
HTT-AS	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
ADRA2C	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01396	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01587	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
C4orf50	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC113615.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC106045.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
SORCS2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC112254.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
CPZ	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC006230.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC025539.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02270	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01097	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
NKX3-2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01096	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
FGFBP1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC093898.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02438	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC024230.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
PPARGC1A	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC092834.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
SOD3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LGI2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC092436.3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC133961.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC007106.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC098595.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
PCDH7	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC016687.3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC016687.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02484	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC110790.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02505	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02616	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AL136537.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01258	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
PHOX2B	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC024022.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
KCTD8	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
YIPF7	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
GABRG1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
GABRA2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
COX7B2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
GABRB1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC107398.3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
ZAR1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
SPATA18	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LNX1-AS2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC124017.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
PDCL2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
THEGL	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
IGFBP7-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC111197.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC093725.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC092596.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC093730.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02835	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
EPHA5	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
EPHA5-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC104137.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC116049.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
TMPRSS11E	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
UGT2B17	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
UGT2B15	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
CSN2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
ENAM	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
NPFFR2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AFP	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AFM	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
RASSF6	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
CXCL6	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
PF4V1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
PF4	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
PPBP	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
BTC	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02562	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC025244.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC112719.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
ART3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC034139.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC107072.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
SOWAHB	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
CXCL13	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
NAA11	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC00989	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
BMP3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC079160.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC108021.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC093895.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
DMP1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
IBSP	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC104785.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC093866.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC097478.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC097520.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
GRID2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
ATOH1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC106881.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC096585.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC034154.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC114811.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
ADH1C	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
C4orf54	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AP002075.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC105460.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
CXXC4-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC096577.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
ARHGEF38-IT1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
ETNPPL	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC098798.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01438	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
MTRNR2L13	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
TRAM1L1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC080089.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
NDNF	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC105254.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC079341.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
TRPC3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC053545.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC026402.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC133530.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02516	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
FAT4	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC093772.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC097462.3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC110609.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC078850.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02465	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
SNHG27	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC093916.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC096711.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC105383.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC108052.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC015631.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC107463.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
PCDH18	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC097511.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC00500	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
UCP1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02432	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
GYPA	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC108206.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
POU4F2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
MAB21L2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC107074.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC079340.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC106882.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC079298.3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
FGA	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
RBM46	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC097467.3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
GRIA2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC098679.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC098679.5	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
RXFP1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
C4orf45	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02477	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC021134.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC022272.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
TKTL2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC080079.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
TLL1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
SPOCK3	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02382	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC034159.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
GALNTL6	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
HAND2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02269	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC096751.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC105914.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC022325.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC095050.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01099	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC020551.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC096747.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC093840.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
TEMN3-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
TENM3-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
WWC2-AS2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC099343.4	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02365	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC084871.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01093	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02436	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC093797.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC108865.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC097652.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02515	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02492	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC097521.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
TRIML2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02434	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC093909.4	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AF250324.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01596	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01511	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
IRX4	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC091891.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC091832.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01019	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC106799.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC010266.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02145	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
UBE2QL1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02196	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC122710.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC025174.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC091965.4	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
SNHG18	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
CTNND2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC106771.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC01194	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
DNAH5	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC010638.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
MARCH11	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LINC02223	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC106744.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC106744.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
CDH18	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
CDH12	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC091938.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
C5orf17	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC091893.2	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC113370.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
CDH9	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC008825.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC099517.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
CDH6	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
AC008766.1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
GDNF-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
EGFLAM	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
EGFLAM-AS4	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
LIFR-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
OSMR-AS1	NA	0	0	0	NA	NALM6	NA	Expanded NK-treated
